InvoiceNumber,InvoiceDate,CustomerCode,ProductCode,BaseQty,NetAmount,DiscountAmount,UnitPrice,ProductNameTH,GroupNameLevel1,GroupNameLevel2
HSV87C03090,20220725,KCS002421,10000347,3,34.58,0.0,12.33,คาลพิส โซดา องุ่นเคียวโฮ 245 มล 1x4x6,CALPIS LACTO,REFRESHMENT
HSP89C01174,20220223,PCP001830,10000479,6,190.65,0.0,34.0,เปปทีน พลัส BT 100ML 1x4x6 INNER SBM,PEPTEIN PLUS,FUNCTIONAL DRINK
HSO04C03371,20220707,BBW012294,10000548,5,48.6,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HSAI6C00732,20220620,KMC003658,10000420,6,91.59,0.0,16.33,คาลพิส ออริจินัล 300 มล. 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSV83C02882,20220707,KCS005677,10000548,10,97.2,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HST79C01627,20220608,BBD002756,10000548,10,97.2,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HSAO4C01082,20220704,KNB003441,10000647,12,214.95,0.0,19.17,ยันฮี น้ำกัญชา 460มล 1x12,YANHEE,REFRESHMENT
HSQ41C03203,20220708,KCM001607,10000420,6,91.59,0.0,16.33,คาลพิส ออริจินัล 300 มล. 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
IVWW82201852,20220527,ARP007109,10000548,10,97.2,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HSO01C01249,20220401,BBW011277,10000420,6,91.59,0.0,16.33,คาลพิส ออริจินัล 300 มล. 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
IVA592202137,20220617,ASC006226,10000347,12,138.32,0.0,12.33,คาลพิส โซดา องุ่นเคียวโฮ 245 มล 1x4x6,CALPIS LACTO,REFRESHMENT
HSAO4C00743,20220606,KNB007044,10000359,5,39.72,0.0,8.5,โสมอินซัม พลัสเห็ดหลินจือ 100มล 1x5x10,SOM IN SUM,ENERGY DRINK
HSO89C00491,20220222,KMC001088,10000378,1000,7943.93,200.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSAG8C01430,20220628,STW002760,10000378,100,962.62,20.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSV61C01738,20220516,EKP001740,10000430,50,397.2,5.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV88C01228,20220324,KCS002383,10000430,150,1177.57,30.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV88C02120,20220517,KCS003738,10000430,150,1177.57,30.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV86C03060,20220705,KCS010830,10000430,20,160.75,0.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV87C00938,20220310,KCS000722,10000512,150,1443.93,30.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO06C03042,20220707,BBW021050,10000512,30,294.39,0.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSAM1C00512,20220519,ACW000858,10000539,24,272.9,4.0,12.33,คาลพิส โซดาออริจินัลน้ำตาลน้อย245มล1X4X6,CALPIS LACTO,REFRESHMENT
HSAI6C00732,20220620,KMC003658,10000565,12,91.59,4.0,8.5,เอ็มเกลือแร่ 250มล ขาว 1x24,M-ELECTROLYTE,SPORT DRINK
IVU932200342,20220330,ASC002585,10000566,12,91.59,4.0,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
HSAI6C00496,20220531,KMC003613,10000566,12,91.59,4.0,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
IVU932200105,20220310,ASC002868,10000571,24,268.22,9.0,12.33,คาลพิส โซดา ยูสุ ฮันนี่ 245มล 1X4X6,CALPIS LACTO,REFRESHMENT
HSQ41C00775,20220210,KCM001607,10000600,60,483.18,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVC32200889,20220527,ASC004397,10000600,500,4813.08,100.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
SOA57C00661,20220214,ASC002228,10000603,0,0.0,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
SOU90C00379,20220203,ASC008296,10000603,0,0.0,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
SOA56C00790,20220202,ASC001613,10000603,0,0.0,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSAI6C00198,20220429,KMC003613,10000603,60,747.66,10.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
IVU932200094,20220307,ASC002588,10000604,90,1121.5,15.0,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSZ51C00822,20220224,KNB010444,10000604,10,125.0,1.25,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO41C01519,20220505,JSS003133,10000627,40,498.44,6.67,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAC5C00117,20220510,JSS001817,10000627,30,375.0,3.75,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAG9C01345,20220803,BBD001397,10000627,20,250.47,2.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
IVA562202477,20220629,ASC001613,10000628,20,252.34,0.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAG8C01210,20220614,STW002747,10000628,10,125.23,1.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
